match_id,blue_1_name,blue_1_role,blue_2_name,blue_2_role,blue_3_name,blue_3_role,blue_4_name,blue_4_role,blue_5_name,blue_5_role,red_1_name,red_1_role,red_2_name,red_2_role,red_3_name,red_3_role,red_4_name,red_4_role,red_5_name,red_5_role,label
KR_7638042131,Zed,Assassin AD,Veigar,Burst,Nilah,DPS Marksman,Zilean,Utility Support,Brand,Burst,Zyra,Poke,Twitch,DPS Marksman,Viktor,Poke,Ekko,Burst,Jinx,DPS Marksman,0
KR_7637978865,Graves,Poke,Corki,Poke,Lulu,Utility Support,Lux,Poke,Mordekaiser,Bruiser AP,Morgana,Poke,Caitlyn,Poke,Ashe,Poke,Gragas,Sustain Mage,Zed,Assassin AD,1
KR_7637858357,Karthus,Burst,Cassiopeia,Sustain Mage,Brand,Burst,Diana,Burst,Yorick,Sustain Tank,Gwen,Bruiser AP,Rell,CC Tank,Shyvana,Bruiser AD,Renekton,Bruiser AD,Jinx,DPS Marksman,0
KR_7636844912,Ekko,Burst,Shaco,Assassin AD,Gangplank,Poke,Lux,Poke,Varus,Poke,Skarner,CC Tank,Jinx,DPS Marksman,Akshan,Assassin AD,Yone,Bruiser AD,Corki,Poke,1
KR_7639017144,Sivir,DPS Marksman,Jax,Bruiser AD,Cassiopeia,Sustain Mage,Brand,Burst,Garen,Bruiser AD,Gangplank,Poke,Thresh,Utility Support,Malzahar,Poke,Smolder,Poke,Leona,CC Tank,0
KR_7638995234,Malphite,Sustain Tank,Ahri,Burst,Mordekaiser,Bruiser AP,Malzahar,Poke,Karma,Utility Support,Orianna,Burst,Akshan,Assassin AD,Syndra,Burst,Heimerdinger,Poke,Lucian,DPS Marksman,0
KR_7636760096,Lulu,Utility Support,Vex,Burst,Malphite,Sustain Tank,Ahri,Burst,Shyvana,Bruiser AD,Varus,Poke,Ashe,Poke,Leona,CC Tank,Zoe,Poke,Jinx,DPS Marksman,0
KR_7636701675,Kayle,Bruiser AD,Ahri,Burst,Jhin,Poke,Akali,Burst,Senna,DPS Marksman,Karthus,Burst,Blitzcrank,CC Tank,Ashe,Poke,Varus,Poke,Syndra,Burst,1
KR_7636658479,Darius,Bruiser AD,Tristana,DPS Marksman,Tryndamere,Bruiser AD,Sona,Utility Support,Heimerdinger,Poke,Renekton,Bruiser AD,Sylas,Bruiser AP,Pyke,Assassin AD,Caitlyn,Poke,Karma,Utility Support,1
KR_7636396825,Lux,Poke,Singed,Sustain Tank,Xerath,Poke,Taliyah,Poke,Quinn,Poke,Orianna,Burst,Sylas,Bruiser AP,Vex,Burst,Lillia,Sustain Mage,Gangplank,Poke,1
KR_7634249446,Corki,Poke,Bard,Utility Support,Samira,DPS Marksman,Viego,Bruiser AD,Sejuani,CC Tank,Yuumi,Utility Support,Jinx,DPS Marksman,Kindred,DPS Marksman,Kayle,Bruiser AD,Galio,CC Tank,1
KR_7623104832,Rumble,Sustain Mage,Yuumi,Utility Support,Xerath,Poke,Ahri,Burst,Katarina,Burst,Smolder,Poke,Zed,Assassin AD,Zeri,DPS Marksman,Urgot,Bruiser AD,Malphite,Sustain Tank,1
KR_7637839626,Akali,Burst,Hwei,Poke,Lissandra,Burst,Corki,Poke,Gragas,Sustain Mage,Brand,Burst,Kennen,Burst,Graves,Poke,Xayah,DPS Marksman,Braum,CC Tank,0
KR_7637357342,Kennen,Burst,Nilah,DPS Marksman,Pyke,Assassin AD,Renekton,Bruiser AD,Gragas,Sustain Mage,Fizz,Burst,Lux,Poke,Aatrox,Bruiser AD,Jayce,Poke,Tristana,DPS Marksman,0
KR_7637240778,Nocturne,Assassin AD,Viktor,Poke,Maokai,CC Tank,Graves,Poke,Viego,Bruiser AD,Vi,Bruiser AD,Rumble,Sustain Mage,Pantheon,Bruiser AD,Sivir,DPS Marksman,Teemo,Poke,1
KR_7637181713,Graves,Poke,Seraphine,Utility Support,Kennen,Burst,Xayah,DPS Marksman,Shyvana,Bruiser AD,Teemo,Poke,Lillia,Sustain Mage,Ahri,Burst,Varus,Poke,Nidalee,Poke,0
KR_7637163746,Vex,Burst,Sivir,DPS Marksman,Jinx,DPS Marksman,Malzahar,Poke,Alistar,CC Tank,Vayne,DPS Marksman,Cassiopeia,Sustain Mage,Pantheon,Bruiser AD,Lissandra,Burst,Heimerdinger,Poke,1
KR_7638728926,Morgana,Poke,Singed,Sustain Tank,Akali,Burst,Seraphine,Utility Support,Lucian,DPS Marksman,Smolder,Poke,Sivir,DPS Marksman,Soraka,Utility Support,Katarina,Burst,Jhin,Poke,1
KR_7638722148,Yasuo,Bruiser AD,Urgot,Bruiser AD,Nami,Utility Support,Xayah,DPS Marksman,Sett,Bruiser AD,Jhin,Poke,Soraka,Utility Support,Kayle,Bruiser AD,Ezreal,Poke,Graves,Poke,1
KR_7639351039,Rumble,Sustain Mage,Taric,Utility Support,Aphelios,DPS Marksman,Ashe,Poke,Illaoi,Bruiser AD,Vayne,DPS Marksman,Nautilus,CC Tank,Sylas,Bruiser AP,Lillia,Sustain Mage,Morgana,Poke,0
KR_7637807029,Garen,Bruiser AD,Jax,Bruiser AD,Lulu,Utility Support,Aphelios,DPS Marksman,Neeko,Burst,Cassiopeia,Sustain Mage,Kayle,Bruiser AD,Xerath,Poke,Shyvana,Bruiser AD,Yasuo,Bruiser AD,0
KR_7637542569,Heimerdinger,Poke,Caitlyn,Poke,Pyke,Assassin AD,Karthus,Burst,Skarner,CC Tank,Teemo,Poke,Malphite,Sustain Tank,Orianna,Burst,Xayah,DPS Marksman,Neeko,Burst,1
KR_7637292157,Vladimir,Sustain Mage,Ornn,Sustain Tank,Diana,Burst,Shyvana,Bruiser AD,Malzahar,Poke,Akshan,Assassin AD,Viego,Bruiser AD,Sett,Bruiser AD,Amumu,CC Tank,Nami,Utility Support,0
KR_7639259182,Sion,Sustain Tank,Draven,DPS Marksman,Blitzcrank,CC Tank,Teemo,Poke,Annie,Burst,Morgana,Poke,Gragas,Sustain Mage,Caitlyn,Poke,Neeko,Burst,Quinn,Poke,1
KR_7638185252,Tristana,DPS Marksman,Lulu,Utility Support,Morgana,Poke,Lucian,DPS Marksman,Braum,CC Tank,Singed,Sustain Tank,Sion,Sustain Tank,Ambessa,Bruiser AD,Taliyah,Poke,Zeri,DPS Marksman,1
KR_7636591569,Elise,Burst,Volibear,Sustain Tank,Karma,Utility Support,Lux,Poke,Morgana,Poke,Shaco,Assassin AD,Zoe,Poke,Swain,Sustain Mage,Lucian,DPS Marksman,Jinx,DPS Marksman,1
KR_7636248366,Lissandra,Burst,Katarina,Burst,Thresh,Utility Support,Nidalee,Poke,Heimerdinger,Poke,Jinx,DPS Marksman,Pyke,Assassin AD,Kayle,Bruiser AD,Braum,CC Tank,Janna,Utility Support,0
KR_7624901679,Caitlyn,Poke,Lulu,Utility Support,Rumble,Sustain Mage,Lux,Poke,Fiora,Bruiser AD,Yorick,Sustain Tank,Jayce,Poke,Jinx,DPS Marksman,Akali,Burst,Janna,Utility Support,1
KR_7624772308,Viktor,Poke,Milio,Utility Support,Rell,CC Tank,Jhin,Poke,Akshan,Assassin AD,Rumble,Sustain Mage,Ekko,Burst,Taric,Utility Support,Shyvana,Bruiser AD,Braum,CC Tank,0
KR_7624685032,Senna,DPS Marksman,Graves,Poke,Gwen,Bruiser AP,Milio,Utility Support,Darius,Bruiser AD,Jinx,DPS Marksman,Swain,Sustain Mage,Nidalee,Poke,Caitlyn,Poke,Viego,Bruiser AD,0
KR_7601485451,Karthus,Burst,Orianna,Burst,Fizz,Burst,Xayah,DPS Marksman,Hwei,Poke,Garen,Bruiser AD,Poppy,CC Tank,Jayce,Poke,Janna,Utility Support,Morgana,Poke,1
KR_7634584252,Nidalee,Poke,Ornn,Sustain Tank,Karthus,Burst,Lissandra,Burst,Ashe,Poke,Sejuani,CC Tank,Zilean,Utility Support,Caitlyn,Poke,Aurora,Poke,Diana,Burst,0
KR_7633471469,Mordekaiser,Bruiser AP,Nautilus,CC Tank,Gragas,Sustain Mage,Teemo,Poke,Nasus,Bruiser AD,Tryndamere,Bruiser AD,Blitzcrank,CC Tank,Ahri,Burst,Kassadin,Burst,Vayne,DPS Marksman,0
KR_7633434541,Xerath,Poke,Yorick,Sustain Tank,Orianna,Burst,Taliyah,Poke,Swain,Sustain Mage,Caitlyn,Poke,Thresh,Utility Support,Sett,Bruiser AD,Sivir,DPS Marksman,Vladimir,Sustain Mage,1
KR_7639166044,Thresh,Utility Support,Zoe,Poke,Jhin,Poke,Morgana,Poke,Shaco,Assassin AD,Zac,CC Tank,Irelia,Bruiser AD,Teemo,Poke,Jinx,DPS Marksman,Garen,Bruiser AD,1
KR_7637804396,Ezreal,Poke,Darius,Bruiser AD,Sejuani,CC Tank,Talon,Assassin AD,Kennen,Burst,Nautilus,CC Tank,Samira,DPS Marksman,Kindred,DPS Marksman,Veigar,Burst,Aatrox,Bruiser AD,0
KR_7636562676,Lux,Poke,Jayce,Poke,Shaco,Assassin AD,Thresh,Utility Support,Kennen,Burst,Viktor,Poke,Samira,DPS Marksman,Nautilus,CC Tank,Lulu,Utility Support,Nidalee,Poke,1
KR_7636262521,Teemo,Poke,Taliyah,Poke,Lillia,Sustain Mage,Sivir,DPS Marksman,Trundle,Bruiser AD,Bard,Utility Support,Zyra,Poke,Lucian,DPS Marksman,Viktor,Poke,Heimerdinger,Poke,0
KR_7636516449,Neeko,Burst,Ashe,Poke,Urgot,Bruiser AD,Xayah,DPS Marksman,Maokai,CC Tank,Galio,CC Tank,Kennen,Burst,Xerath,Poke,Seraphine,Utility Support,Tryndamere,Bruiser AD,1
KR_7631233733,Zyra,Poke,Ashe,Poke,Darius,Bruiser AD,Smolder,Poke,Neeko,Burst,Anivia,Poke,Veigar,Burst,Nami,Utility Support,Vayne,DPS Marksman,Morgana,Poke,0
KR_7629321132,Morgana,Poke,Ezreal,Poke,Sett,Bruiser AD,Cassiopeia,Sustain Mage,Shen,Sustain Tank,Garen,Bruiser AD,Shaco,Assassin AD,Senna,DPS Marksman,Heimerdinger,Poke,Caitlyn,Poke,0
KR_7626489200,Zeri,DPS Marksman,Camille,Bruiser AD,Yuumi,Utility Support,Tryndamere,Bruiser AD,Alistar,CC Tank,Malzahar,Poke,Annie,Burst,Bard,Utility Support,Ivern,Utility Support,Ziggs,Poke,1
KR_7638867715,Blitzcrank,CC Tank,Karthus,Burst,Hwei,Poke,Darius,Bruiser AD,Syndra,Burst,Tristana,DPS Marksman,Corki,Poke,Riven,Bruiser AD,Kassadin,Burst,Zoe,Poke,1
KR_7638393279,Varus,Poke,Akali,Burst,Katarina,Burst,Zoe,Poke,Amumu,CC Tank,Viktor,Poke,Malphite,Sustain Tank,Orianna,Burst,Lulu,Utility Support,Vayne,DPS Marksman,1
KR_7638305682,Kalista,DPS Marksman,Tryndamere,Bruiser AD,Brand,Burst,Seraphine,Utility Support,Nautilus,CC Tank,Jayce,Poke,Sivir,DPS Marksman,Riven,Bruiser AD,Milio,Utility Support,Warwick,Bruiser AD,0
KR_7636964568,Viktor,Poke,Maokai,CC Tank,Lucian,DPS Marksman,Sylas,Bruiser AP,Sett,Bruiser AD,Orianna,Burst,Brand,Burst,Janna,Utility Support,Corki,Poke,Ryze,Bruiser AD,1
KR_7636084510,Kayle,Bruiser AD,Ziggs,Poke,Lucian,DPS Marksman,Amumu,CC Tank,Lux,Poke,Aatrox,Bruiser AD,Zoe,Poke,Pyke,Assassin AD,Poppy,CC Tank,Kennen,Burst,1
KR_7629335891,Gragas,Sustain Mage,Smolder,Poke,Amumu,CC Tank,Jayce,Poke,Udyr,Bruiser AD,Ekko,Burst,Katarina,Burst,Malzahar,Poke,Xerath,Poke,Shaco,Assassin AD,1
KR_7629237205,Sylas,Bruiser AP,Yuumi,Utility Support,Lissandra,Burst,Akshan,Assassin AD,Talon,Assassin AD,Zeri,DPS Marksman,Yone,Bruiser AD,Blitzcrank,CC Tank,Malphite,Sustain Tank,Teemo,Poke,0
KR_7629191373,Aphelios,DPS Marksman,Thresh,Utility Support,Viego,Bruiser AD,Bard,Utility Support,Garen,Bruiser AD,Vi,Bruiser AD,Heimerdinger,Poke,Ivern,Utility Support,Kled,Bruiser AD,Hwei,Poke,0
KR_7634602247,Quinn,Poke,Amumu,CC Tank,Aatrox,Bruiser AD,Rumble,Sustain Mage,Teemo,Poke,Pantheon,Bruiser AD,Jinx,DPS Marksman,Blitzcrank,CC Tank,Smolder,Poke,Janna,Utility Support,1
KR_7631164894,Neeko,Burst,Thresh,Utility Support,Jinx,DPS Marksman,Jayce,Poke,Tristana,DPS Marksman,Lux,Poke,Caitlyn,Poke,Annie,Burst,Quinn,Poke,Skarner,CC Tank,1
KR_7637471203,Malzahar,Poke,Fizz,Burst,Pantheon,Bruiser AD,Nidalee,Poke,Viego,Bruiser AD,Jhin,Poke,Nami,Utility Support,Darius,Bruiser AD,Tristana,DPS Marksman,Cassiopeia,Sustain Mage,0
KR_7637151257,Rell,CC Tank,Kindred,DPS Marksman,Orianna,Burst,Gragas,Sustain Mage,Aatrox,Bruiser AD,Pantheon,Bruiser AD,Fizz,Burst,Jhin,Poke,Xerath,Poke,Lux,Poke,1
KR_7636547064,Pyke,Assassin AD,Lux,Poke,Ornn,Sustain Tank,Vayne,DPS Marksman,Nautilus,CC Tank,Sivir,DPS Marksman,Kennen,Burst,Hwei,Poke,Lulu,Utility Support,Sylas,Bruiser AP,1
KR_7636476410,Yone,Bruiser AD,Xerath,Poke,Teemo,Poke,Lissandra,Burst,Sylas,Bruiser AP,Shaco,Assassin AD,Zyra,Poke,Kalista,DPS Marksman,Senna,DPS Marksman,Nasus,Bruiser AD,1
KR_7636158719,Nocturne,Assassin AD,Shaco,Assassin AD,Thresh,Utility Support,Renekton,Bruiser AD,Vayne,DPS Marksman,Braum,CC Tank,Varus,Poke,Rumble,Sustain Mage,Ziggs,Poke,Samira,DPS Marksman,1
KR_7636109867,Ziggs,Poke,Jinx,DPS Marksman,Seraphine,Utility Support,Karma,Utility Support,Zeri,DPS Marksman,Xerath,Poke,Morgana,Poke,Lulu,Utility Support,Shen,Sustain Tank,Smolder,Poke,1
KR_7635746094,Vex,Burst,Darius,Bruiser AD,Anivia,Poke,Thresh,Utility Support,Viktor,Poke,Tryndamere,Bruiser AD,Ornn,Sustain Tank,Garen,Bruiser AD,Nidalee,Poke,Cassiopeia,Sustain Mage,0
KR_7638567449,Vayne,DPS Marksman,Katarina,Burst,Taric,Utility Support,Ezreal,Poke,Quinn,Poke,Zeri,DPS Marksman,Teemo,Poke,Malphite,Sustain Tank,Aatrox,Bruiser AD,Kassadin,Burst,1
KR_7637647368,Blitzcrank,CC Tank,Seraphine,Utility Support,Draven,DPS Marksman,Swain,Sustain Mage,Sett,Bruiser AD,Graves,Poke,Taliyah,Poke,Zoe,Poke,Syndra,Burst,Urgot,Bruiser AD,1
KR_7637597239,Shaco,Assassin AD,Zyra,Poke,Ornn,Sustain Tank,Zeri,DPS Marksman,Lux,Poke,Maokai,CC Tank,Corki,Poke,Viktor,Poke,Xayah,DPS Marksman,Jhin,Poke,1
KR_7637482948,Fiora,Bruiser AD,Janna,Utility Support,Yone,Bruiser AD,Seraphine,Utility Support,Ashe,Poke,Tristana,DPS Marksman,Briar,Bruiser AD,Kennen,Burst,Blitzcrank,CC Tank,Sion,Sustain Tank,1
KR_7636062714,Bard,Utility Support,Heimerdinger,Poke,Urgot,Bruiser AD,Caitlyn,Poke,Lillia,Sustain Mage,Sivir,DPS Marksman,Smolder,Poke,Xerath,Poke,Jayce,Poke,Nautilus,CC Tank,1
KR_7636035172,Viego,Bruiser AD,Ezreal,Poke,Teemo,Poke,Akshan,Assassin AD,Rumble,Sustain Mage,Yone,Bruiser AD,Graves,Poke,Janna,Utility Support,Ziggs,Poke,Vex,Burst,1
KR_7632513191,Ekko,Burst,Nidalee,Poke,Jinx,DPS Marksman,Azir,Poke,Swain,Sustain Mage,Xerath,Poke,Lucian,DPS Marksman,Fiora,Bruiser AD,Janna,Utility Support,Zeri,DPS Marksman,0
KR_7610933840,Yuumi,Utility Support,Gnar,Bruiser AD,Aurora,Poke,Lissandra,Burst,Amumu,CC Tank,Graves,Poke,Ezreal,Poke,Illaoi,Bruiser AD,Riven,Bruiser AD,Jhin,Poke,0
KR_7610909163,Maokai,CC Tank,Naafiri,Assassin AD,Thresh,Utility Support,Twitch,DPS Marksman,Caitlyn,Poke,Syndra,Burst,Sylas,Bruiser AP,Irelia,Bruiser AD,Aphelios,DPS Marksman,Vladimir,Sustain Mage,1
KR_7637445936,Malphite,Sustain Tank,Zyra,Poke,Caitlyn,Poke,Jayce,Poke,Seraphine,Utility Support,Neeko,Burst,Yone,Bruiser AD,Graves,Poke,Soraka,Utility Support,Karthus,Burst,0
KR_7635999769,Kennen,Burst,Jhin,Poke,Malzahar,Poke,Ashe,Poke,Mordekaiser,Bruiser AP,Zed,Assassin AD,Hwei,Poke,Quinn,Poke,Sett,Bruiser AD,Sylas,Bruiser AP,1
KR_7629810028,Teemo,Poke,Lulu,Utility Support,Zyra,Poke,Corki,Poke,Graves,Poke,Zed,Assassin AD,Sylas,Bruiser AP,Jhin,Poke,Lillia,Sustain Mage,Kayle,Bruiser AD,1
KR_7628954980,Jhin,Poke,Lux,Poke,Volibear,Sustain Tank,Morgana,Poke,Gragas,Sustain Mage,Yone,Bruiser AD,Tristana,DPS Marksman,Urgot,Bruiser AD,Maokai,CC Tank,Varus,Poke,1
KR_7634411186,Veigar,Burst,Vex,Burst,Jhin,Poke,Trundle,Bruiser AD,Darius,Bruiser AD,Hwei,Poke,Morgana,Poke,Diana,Burst,Sejuani,CC Tank,Rakan,Utility Support,1
KR_7639504196,Vayne,DPS Marksman,Nidalee,Poke,Taliyah,Poke,Pantheon,Bruiser AD,Aatrox,Bruiser AD,Alistar,CC Tank,Zeri,DPS Marksman,Bard,Utility Support,Singed,Sustain Tank,Rumble,Sustain Mage,0
KR_7639455805,Naafiri,Assassin AD,Gwen,Bruiser AP,Ornn,Sustain Tank,Viego,Bruiser AD,Nidalee,Poke,Thresh,Utility Support,Yuumi,Utility Support,Kayle,Bruiser AD,Zed,Assassin AD,Jinx,DPS Marksman,0
KR_7638440903,Zeri,DPS Marksman,Smolder,Poke,Viego,Bruiser AD,Syndra,Burst,Jinx,DPS Marksman,Kindred,DPS Marksman,Pyke,Assassin AD,Quinn,Poke,Veigar,Burst,Sylas,Bruiser AP,1
KR_7636747704,Renekton,Bruiser AD,Trundle,Bruiser AD,Shaco,Assassin AD,Xayah,DPS Marksman,Katarina,Burst,Seraphine,Utility Support,Corki,Poke,Ziggs,Poke,Annie,Burst,Caitlyn,Poke,0
KR_7635074571,Twitch,DPS Marksman,Blitzcrank,CC Tank,Sylas,Bruiser AP,Irelia,Bruiser AD,Veigar,Burst,Lucian,DPS Marksman,Gangplank,Poke,Shaco,Assassin AD,Nidalee,Poke,Maokai,CC Tank,0
KR_7631485624,Morgana,Poke,Yuumi,Utility Support,Malzahar,Poke,Zeri,DPS Marksman,Sion,Sustain Tank,Twitch,DPS Marksman,Yone,Bruiser AD,Janna,Utility Support,Brand,Burst,Amumu,CC Tank,1
KR_7630016846,Kayle,Bruiser AD,Nasus,Bruiser AD,Pyke,Assassin AD,Bard,Utility Support,Malphite,Sustain Tank,Caitlyn,Poke,Vayne,DPS Marksman,Sylas,Bruiser AP,Ziggs,Poke,Zilean,Utility Support,0
KR_7633996148,Maokai,CC Tank,Sivir,DPS Marksman,Veigar,Burst,Orianna,Burst,Jayce,Poke,Sona,Utility Support,Yone,Bruiser AD,Blitzcrank,CC Tank,Lucian,DPS Marksman,Lux,Poke,0
KR_7629482939,Nami,Utility Support,Samira,DPS Marksman,Pyke,Assassin AD,Brand,Burst,Rakan,Utility Support,Senna,DPS Marksman,Katarina,Burst,Lux,Poke,Galio,CC Tank,Alistar,CC Tank,1
KR_7629393757,Sejuani,CC Tank,Hwei,Poke,Pantheon,Bruiser AD,Azir,Poke,Renekton,Bruiser AD,Viktor,Poke,Malphite,Sustain Tank,Morgana,Poke,Xayah,DPS Marksman,Nidalee,Poke,1
KR_7629255531,Katarina,Burst,Ezreal,Poke,Sett,Bruiser AD,Soraka,Utility Support,Aurora,Poke,Smolder,Poke,Karthus,Burst,Ziggs,Poke,Jhin,Poke,Senna,DPS Marksman,1
KR_7625756105,Seraphine,Utility Support,Bard,Utility Support,Naafiri,Assassin AD,Jayce,Poke,Ezreal,Poke,Kayle,Bruiser AD,Vayne,DPS Marksman,Darius,Bruiser AD,Lillia,Sustain Mage,Anivia,Poke,1
KR_7620474426,Samira,DPS Marksman,Vi,Bruiser AD,Annie,Burst,Senna,DPS Marksman,Rakan,Utility Support,Sivir,DPS Marksman,Nidalee,Poke,Nami,Utility Support,Varus,Poke,Mordekaiser,Bruiser AP,0
KR_7620458771,Diana,Burst,Nautilus,CC Tank,Aurora,Poke,Tristana,DPS Marksman,Viego,Bruiser AD,Heimerdinger,Poke,Yuumi,Utility Support,Yone,Bruiser AD,Ryze,Bruiser AD,Milio,Utility Support,0
KR_7617278327,Karma,Utility Support,Amumu,CC Tank,Vladimir,Sustain Mage,Teemo,Poke,Anivia,Poke,Bard,Utility Support,Yasuo,Bruiser AD,Heimerdinger,Poke,Morgana,Poke,Kayle,Bruiser AD,0
KR_7638406681,Vi,Bruiser AD,Karma,Utility Support,Nami,Utility Support,Jayce,Poke,Sivir,DPS Marksman,Viego,Bruiser AD,Smolder,Poke,Varus,Poke,Urgot,Bruiser AD,Rakan,Utility Support,1
KR_7624919185,Karma,Utility Support,Zyra,Poke,Sett,Bruiser AD,Alistar,CC Tank,Ezreal,Poke,Braum,CC Tank,Kennen,Burst,Syndra,Burst,Pantheon,Bruiser AD,Xerath,Poke,1
KR_7636840049,Samira,DPS Marksman,Morgana,Poke,Milio,Utility Support,Shen,Sustain Tank,Sona,Utility Support,Fizz,Burst,Malphite,Sustain Tank,Yasuo,Bruiser AD,Maokai,CC Tank,Twitch,DPS Marksman,1
KR_7630393139,Kindred,DPS Marksman,Darius,Bruiser AD,Teemo,Poke,Xayah,DPS Marksman,Renekton,Bruiser AD,Brand,Burst,Varus,Poke,Orianna,Burst,Nasus,Bruiser AD,Pantheon,Bruiser AD,1
KR_7639257562,Urgot,Bruiser AD,Ashe,Poke,Jhin,Poke,Caitlyn,Poke,Kayle,Bruiser AD,Morgana,Poke,Smolder,Poke,Yasuo,Bruiser AD,Sion,Sustain Tank,Nidalee,Poke,0
KR_7623305853,Neeko,Burst,Morgana,Poke,Shen,Sustain Tank,Sivir,DPS Marksman,Taliyah,Poke,Ezreal,Poke,Malzahar,Poke,Caitlyn,Poke,Janna,Utility Support,Amumu,CC Tank,1
KR_7622927716,Ezreal,Poke,Ekko,Burst,Shen,Sustain Tank,Gwen,Bruiser AP,Jayce,Poke,Nidalee,Poke,Teemo,Poke,Mordekaiser,Bruiser AP,Aphelios,DPS Marksman,Smolder,Poke,0
KR_7590453437,Katarina,Burst,Amumu,CC Tank,Ryze,Bruiser AD,Twitch,DPS Marksman,Gwen,Bruiser AP,Rumble,Sustain Mage,Poppy,CC Tank,Kindred,DPS Marksman,Morgana,Poke,Ziggs,Poke,1
KR_7590197137,Volibear,Sustain Tank,Trundle,Bruiser AD,Poppy,CC Tank,Lucian,DPS Marksman,Rakan,Utility Support,Zac,CC Tank,Vayne,DPS Marksman,Akali,Burst,Ahri,Burst,Ashe,Poke,0
KR_7587281485,Sona,Utility Support,Aatrox,Bruiser AD,Annie,Burst,Ahri,Burst,Ezreal,Poke,Yone,Bruiser AD,Braum,CC Tank,Gragas,Sustain Mage,Lux,Poke,Ashe,Poke,0
KR_7638368130,Varus,Poke,Nidalee,Poke,Annie,Burst,Nilah,DPS Marksman,Cassiopeia,Sustain Mage,Zed,Assassin AD,Blitzcrank,CC Tank,Corki,Poke,Seraphine,Utility Support,Kayle,Bruiser AD,0
KR_7638062627,Taliyah,Poke,Karma,Utility Support,Pyke,Assassin AD,Nilah,DPS Marksman,Ryze,Bruiser AD,Viktor,Poke,Lulu,Utility Support,Quinn,Poke,Nautilus,CC Tank,Lucian,DPS Marksman,0
KR_7634938787,Ahri,Burst,Nidalee,Poke,Ashe,Poke,Teemo,Poke,Zed,Assassin AD,Neeko,Burst,Lulu,Utility Support,Poppy,CC Tank,Ziggs,Poke,Akali,Burst,1
KR_7639349960,Zoe,Poke,Warwick,Bruiser AD,Jinx,DPS Marksman,Nidalee,Poke,Rell,CC Tank,Rumble,Sustain Mage,Jayce,Poke,Urgot,Bruiser AD,Caitlyn,Poke,Elise,Burst,0
KR_7639365575,Morgana,Poke,Hwei,Poke,Viktor,Poke,Twitch,DPS Marksman,Vi,Bruiser AD,Neeko,Burst,Gangplank,Poke,Rumble,Sustain Mage,Diana,Burst,Nilah,DPS Marksman,1
KR_7639295339,Renekton,Bruiser AD,Zoe,Poke,Sona,Utility Support,Maokai,CC Tank,Lulu,Utility Support,Thresh,Utility Support,Fiora,Bruiser AD,Nidalee,Poke,Jinx,DPS Marksman,Ahri,Burst,1
KR_7639209899,Ezreal,Poke,Jhin,Poke,Galio,CC Tank,Xayah,DPS Marksman,Sett,Bruiser AD,Malzahar,Poke,Yorick,Sustain Tank,Pantheon,Bruiser AD,Thresh,Utility Support,Lux,Poke,0
KR_7639183226,Brand,Burst,Lucian,DPS Marksman,Malphite,Sustain Tank,Morgana,Poke,Jinx,DPS Marksman,Caitlyn,Poke,Gangplank,Poke,Jhin,Poke,Galio,CC Tank,Lux,Poke,0
KR_7634768394,Pyke,Assassin AD,Sivir,DPS Marksman,Leona,CC Tank,Senna,DPS Marksman,Sion,Sustain Tank,Graves,Poke,Aphelios,DPS Marksman,Udyr,Bruiser AD,Kennen,Burst,Katarina,Burst,1
KR_7631484334,Corki,Poke,Ivern,Utility Support,Xerath,Poke,Annie,Burst,Kennen,Burst,Aatrox,Bruiser AD,Varus,Poke,Vi,Bruiser AD,Kled,Bruiser AD,Urgot,Bruiser AD,0
KR_7629881049,Sett,Bruiser AD,Xerath,Poke,Taric,Utility Support,Shen,Sustain Tank,Vayne,DPS Marksman,Ezreal,Poke,Senna,DPS Marksman,Jhin,Poke,Rumble,Sustain Mage,Vladimir,Sustain Mage,1
KR_7637624376,Yuumi,Utility Support,Aatrox,Bruiser AD,Jhin,Poke,Brand,Burst,Olaf,Bruiser AD,Akali,Burst,Senna,DPS Marksman,Pyke,Assassin AD,Nautilus,CC Tank,Nasus,Bruiser AD,1
KR_7637561840,Amumu,CC Tank,Volibear,Sustain Tank,Vladimir,Sustain Mage,Ekko,Burst,Thresh,Utility Support,Caitlyn,Poke,Urgot,Bruiser AD,Malphite,Sustain Tank,Sylas,Bruiser AP,Lux,Poke,0
KR_7639210920,Riven,Bruiser AD,Pyke,Assassin AD,Qiyana,Assassin AD,Sett,Bruiser AD,Azir,Poke,Veigar,Burst,Kayle,Bruiser AD,Graves,Poke,Janna,Utility Support,Lux,Poke,1
KR_7629638904,Camille,Bruiser AD,Akali,Burst,Riven,Bruiser AD,Thresh,Utility Support,Ashe,Poke,Sion,Sustain Tank,Malphite,Sustain Tank,Nidalee,Poke,Samira,DPS Marksman,Twitch,DPS Marksman,1
KR_7629516766,Neeko,Burst,Zilean,Utility Support,Brand,Burst,Ezreal,Poke,Rakan,Utility Support,Rammus,CC Tank,Nidalee,Poke,Maokai,CC Tank,Akali,Burst,Yone,Bruiser AD,1
KR_7625627431,Jhin,Poke,Ziggs,Poke,Caitlyn,Poke,Jayce,Poke,Kindred,DPS Marksman,Bard,Utility Support,Darius,Bruiser AD,Kennen,Burst,Veigar,Burst,Anivia,Poke,1
